seed,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper,clamp_joint_count,any_clamp,clamped_joints,l2_error_vs_gt_deg
0,-3.066270,8.177339,-14.250478,0.922325,0.197873,0.241245,2,1,"shoulder_lift;elbow_flex",11.081852
1,-1.696877,14.330262,-11.310819,0.024273,0.310579,-0.048840,2,1,"shoulder_lift;elbow_flex",12.572331
2,-1.107636,5.155534,-7.063855,0.556191,0.285680,0.785400,1,1,"elbow_flex",3.282953
3,-0.935849,5.980676,-10.471928,1.835827,0.199251,0.662294,2,1,"shoulder_lift;elbow_flex",6.607556
4,-2.699004,6.793679,-9.971562,0.366032,0.386750,1.286725,2,1,"shoulder_lift;elbow_flex",6.953084
5,-1.246865,8.066896,-9.662419,1.723011,0.225690,0.090382,2,1,"shoulder_lift;elbow_flex",6.903187
6,-1.618207,4.703859,-8.773351,1.644978,0.073429,0.460051,1,1,"elbow_flex",4.886081
7,-1.905910,9.219339,-9.743481,1.108624,0.157761,-0.605422,2,1,"shoulder_lift;elbow_flex",7.758700
8,-1.639792,6.327699,-6.536076,1.231831,0.394700,0.229815,2,1,"shoulder_lift;elbow_flex",3.820495
9,-1.835761,6.478570,-9.697736,0.804489,0.208901,-0.088179,2,1,"shoulder_lift;elbow_flex",6.097180
10,-1.528470,10.155084,-10.690526,0.239582,0.185392,0.951042,2,1,"shoulder_lift;elbow_flex",9.001798
11,-1.579970,5.599672,-9.330991,0.936886,0.356377,0.872123,2,1,"shoulder_lift;elbow_flex",5.518558
12,-1.586595,0.605905,-7.658551,0.620411,0.098804,1.235347,1,1,"elbow_flex",5.062447
13,-0.690349,6.265794,-8.993100,1.103390,0.342130,0.543928,2,1,"shoulder_lift;elbow_flex",5.232418
14,-1.861260,7.842919,-9.717816,-0.040554,0.246812,0.219074,2,1,"shoulder_lift;elbow_flex",6.815833
15,-2.575513,10.986909,-10.795277,-0.107227,0.260855,0.116132,2,1,"shoulder_lift;elbow_flex",9.841652
16,-3.424767,10.664750,-12.660374,2.421879,0.272314,0.851932,2,1,"shoulder_lift;elbow_flex",11.412110
17,-2.186612,7.388353,-6.766301,-0.455582,0.220998,-0.119805,2,1,"shoulder_lift;elbow_flex",4.815784
18,-0.318360,5.848252,-8.842038,1.278736,-0.028717,0.565234,2,1,"shoulder_lift;elbow_flex",4.892953
19,-0.846431,6.219369,-4.213322,-1.384998,0.656218,1.157813,1,1,"shoulder_lift",3.471682
