seed,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper,clamp_joint_count,any_clamp,clamped_joints,l2_error_vs_gt_deg
0,-2.723971,6.678094,-14.409528,0.401348,0.158608,-0.165604,2,1,"shoulder_lift;elbow_flex",10.599433
1,-1.081075,12.809503,-12.530766,-0.305874,0.288464,-0.778201,2,1,"shoulder_lift;elbow_flex",12.033609
2,-0.781075,3.810830,-7.772145,0.105061,0.250544,0.226124,1,1,"elbow_flex",3.363291
3,-0.832065,4.315736,-10.411954,1.209637,0.183509,0.013884,1,1,"elbow_flex",5.998532
4,-2.227149,5.491655,-10.619153,-0.040600,0.348810,0.588955,2,1,"shoulder_lift;elbow_flex",6.748547
5,-0.940305,6.455804,-10.376248,1.141003,0.220576,-0.418342,2,1,"shoulder_lift;elbow_flex",6.487105
6,-1.454930,3.393663,-9.319531,1.036396,0.082023,-0.083967,1,1,"elbow_flex",5.075986
7,-1.553151,7.598802,-10.702763,0.851315,0.171228,-0.958976,2,1,"shoulder_lift;elbow_flex",7.405116
8,-1.298238,5.190118,-8.186543,0.628269,0.341030,-0.243913,2,1,"shoulder_lift;elbow_flex",4.126810
9,-1.590579,4.877282,-10.021756,0.311760,0.184839,-0.528565,1,1,"elbow_flex",5.787323
10,-1.151544,8.406961,-11.207501,-0.149563,0.158349,0.304304,2,1,"shoulder_lift;elbow_flex",8.149089
11,-1.130713,4.668565,-9.878102,0.495823,0.323621,0.307646,1,1,"elbow_flex",5.539437
12,-1.384957,0.380059,-8.435658,0.181385,0.065892,0.689450,1,1,"elbow_flex",5.499489
13,-0.511664,4.692575,-9.487378,0.521336,0.311159,0.081367,1,1,"elbow_flex",5.030029
14,-1.367785,6.422326,-10.390683,-0.411693,0.206041,-0.238649,2,1,"shoulder_lift;elbow_flex",6.538559
15,-1.885900,9.681138,-12.090443,-0.405605,0.228106,-0.488582,2,1,"shoulder_lift;elbow_flex",9.717878
16,-2.924321,8.992852,-13.443806,1.971176,0.258140,0.314607,2,1,"shoulder_lift;elbow_flex",10.835431
17,-1.603400,5.716226,-8.246014,-0.729820,0.182631,-0.502402,2,1,"shoulder_lift;elbow_flex",4.557434
18,-0.351010,4.459008,-9.526158,0.883824,-0.024014,-0.192749,1,1,"elbow_flex",5.020358
19,-0.790183,5.481523,-6.677777,-1.332462,0.582489,0.465740,2,1,"shoulder_lift;elbow_flex",3.356844
