seed,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper,clamp_joint_count,any_clamp,clamped_joints,l2_error_vs_gt_deg
0,-5.195867,5.358934,-18.671559,1.984322,0.070672,0.182501,3,1,"shoulder_pan;shoulder_lift;elbow_flex",15.233068
1,-2.332280,15.576997,-14.460126,0.352608,0.342219,0.246092,2,1,"shoulder_lift;elbow_flex",15.518763
2,-2.207978,0.608300,-7.839452,1.437954,0.217556,0.708566,1,1,"elbow_flex",5.416824
3,-1.430081,2.961557,-13.456227,3.342915,0.086721,0.438007,1,1,"elbow_flex",9.587630
4,-5.417272,5.338037,-12.269864,1.492680,0.411573,2.059707,3,1,"shoulder_pan;shoulder_lift;elbow_flex",9.978704
5,-2.319648,6.581773,-11.568677,3.405754,0.216494,-0.165294,2,1,"shoulder_lift;elbow_flex",8.497471
6,-2.227386,2.586610,-11.769620,3.086441,-0.104637,0.398263,1,1,"elbow_flex",8.205907
7,-3.155562,8.490876,-13.927747,2.516598,0.040860,-0.836583,2,1,"shoulder_lift;elbow_flex",11.168939
8,-3.702176,4.649705,-8.649762,2.505615,0.384066,0.667813,1,1,"elbow_flex",6.192947
9,-2.919705,2.462541,-12.106961,2.007122,0.062619,-0.294122,1,1,"elbow_flex",8.420194
10,-2.503978,10.023530,-13.059834,0.921566,0.139327,0.610747,2,1,"shoulder_lift;elbow_flex",10.853219
11,-2.203691,3.346330,-12.298589,1.980587,0.344988,1.001637,1,1,"elbow_flex",8.366877
12,-3.919171,-5.824141,-8.792683,1.941921,-0.180874,2.125321,2,1,"shoulder_lift;elbow_flex",11.709844
13,-1.014760,3.476724,-10.212514,2.269077,0.290415,0.711998,1,1,"elbow_flex",6.189467
14,-3.297479,6.192239,-13.004369,0.687298,0.183982,0.226506,2,1,"shoulder_lift;elbow_flex",9.403894
15,-3.663049,11.751313,-15.292600,0.635861,0.260943,0.203426,2,1,"shoulder_lift;elbow_flex",13.836722
16,-5.140999,9.716027,-16.481694,4.370663,0.180996,1.505336,4,1,"shoulder_pan;shoulder_lift;elbow_flex;wrist_flex",14.963805
17,-4.419139,6.319291,-8.035237,-0.394787,0.155386,-0.301487,2,1,"shoulder_lift;elbow_flex",6.265346
18,-0.304679,2.720513,-10.384831,2.143784,-0.298175,0.853450,1,1,"elbow_flex",6.321473
19,-1.063910,3.288621,-4.018155,-1.266010,0.773894,2.046393,0,0,"",3.284344
