seed,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper,clamp_joint_count,any_clamp,clamped_joints,l2_error_vs_gt_deg
0,-5.224082,5.175035,-18.518666,1.997707,0.086784,0.204781,3,1,"shoulder_pan;shoulder_lift;elbow_flex",15.087635
1,-2.413533,15.243783,-13.926473,0.378445,0.344795,0.237488,2,1,"shoulder_lift;elbow_flex",14.944283
2,-2.202027,0.390710,-7.512593,1.464550,0.244122,0.689642,1,1,"elbow_flex",5.368670
3,-1.415500,2.767625,-13.252171,3.419369,0.101213,0.455227,1,1,"elbow_flex",9.445316
4,-5.533895,5.125230,-11.755368,1.515598,0.427095,2.025082,2,1,"shoulder_pan;elbow_flex",9.623493
5,-2.428807,6.217935,-11.306134,3.462658,0.231902,-0.185804,2,1,"shoulder_lift;elbow_flex",8.228534
6,-2.189916,2.317193,-11.534551,3.151138,-0.092337,0.413262,1,1,"elbow_flex",8.062864
7,-3.140899,8.086282,-13.517896,2.571388,0.054081,-0.864538,2,1,"shoulder_lift;elbow_flex",10.672076
8,-3.849025,4.385713,-8.221761,2.549984,0.400534,0.617337,1,1,"elbow_flex",6.001932
9,-2.898158,2.171197,-11.774449,1.971707,0.081046,-0.298522,1,1,"elbow_flex",8.165747
10,-2.578605,9.652932,-12.632474,0.936421,0.146586,0.580806,2,1,"shoulder_lift;elbow_flex",10.329926
11,-2.182506,3.022218,-11.897267,2.013195,0.361198,0.992921,1,1,"elbow_flex",8.028010
12,-3.849381,-5.906722,-8.399159,1.882702,-0.153945,2.116730,2,1,"shoulder_lift;elbow_flex",11.609555
13,-1.062850,3.220552,-9.843335,2.290844,0.304234,0.663835,1,1,"elbow_flex",5.890601
14,-3.364650,5.816888,-12.523816,0.646637,0.198665,0.195446,2,1,"shoulder_lift;elbow_flex",8.911089
15,-3.737906,11.461465,-14.773938,0.638485,0.275711,0.200725,2,1,"shoulder_lift;elbow_flex",13.294832
16,-5.261704,9.532357,-16.229039,4.485359,0.195930,1.505582,4,1,"shoulder_pan;shoulder_lift;elbow_flex;wrist_flex",14.769608
17,-4.481645,5.874238,-7.499989,-0.450996,0.170422,-0.336170,2,1,"shoulder_lift;elbow_flex",5.878293
18,-0.224677,2.717073,-10.142957,2.127461,-0.278546,0.879307,1,1,"elbow_flex",6.095655
19,-1.066518,3.018548,-3.518765,-1.366985,0.795024,1.933657,0,0,"",3.442551
