seed,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper,clamp_joint_count,any_clamp,clamped_joints,l2_error_vs_gt_deg
0,-4.637589,5.124192,-17.428197,2.147080,0.121719,0.092199,2,1,"shoulder_pan;elbow_flex",13.886842
1,-1.872010,15.542054,-13.273381,0.486073,0.384723,0.168656,2,1,"shoulder_lift;elbow_flex",14.695907
2,-1.862790,0.531831,-6.737225,1.592945,0.266353,0.617112,1,1,"elbow_flex",4.762478
3,-0.994294,2.830934,-12.404820,3.560284,0.129688,0.394300,1,1,"elbow_flex",8.650953
4,-5.056459,4.956155,-10.914449,1.627945,0.472075,1.942372,2,1,"shoulder_pan;elbow_flex",8.698314
5,-1.912765,6.405275,-10.490826,3.556461,0.269806,-0.266566,2,1,"shoulder_lift;elbow_flex",7.522270
6,-1.814736,2.377328,-10.768185,3.296063,-0.064747,0.296699,1,1,"elbow_flex",7.340847
7,-2.734622,8.193154,-12.790418,2.670025,0.081171,-0.972992,2,1,"shoulder_lift;elbow_flex",10.023191
8,-3.446729,4.610543,-7.417081,2.710110,0.435450,0.640670,1,1,"elbow_flex",5.378205
9,-2.466420,2.170251,-10.933850,2.138332,0.115319,-0.385946,1,1,"elbow_flex",7.315292
10,-2.141713,9.783654,-11.896695,1.025292,0.180643,0.503088,2,1,"shoulder_lift;elbow_flex",9.735651
11,-1.777871,3.033860,-11.096829,2.114330,0.389327,0.960903,1,1,"elbow_flex",7.209979
12,-3.543965,-5.716460,-7.902974,2.109036,-0.132367,2.110145,2,1,"shoulder_lift;elbow_flex",11.224695
13,-0.664004,3.348756,-9.073842,2.442654,0.341359,0.600900,1,1,"elbow_flex",5.179695
14,-2.983665,5.955636,-11.873196,0.819302,0.234047,0.157182,2,1,"shoulder_lift;elbow_flex",8.228496
15,-3.225898,11.664582,-14.115163,0.730347,0.314060,0.161326,2,1,"shoulder_lift;elbow_flex",12.777230
16,-4.638721,9.494508,-15.329564,4.524296,0.237885,1.392314,4,1,"shoulder_pan;shoulder_lift;elbow_flex;wrist_flex",13.827579
17,-4.151969,6.184419,-6.962041,-0.297974,0.208228,-0.393531,2,1,"shoulder_lift;elbow_flex",5.473823
18,-0.022428,3.003617,-9.738835,2.324997,-0.252256,0.764546,1,1,"elbow_flex",5.716202
19,-0.724759,3.464067,-2.708798,-1.290218,0.851647,2.002300,0,0,"",3.629403
