seed,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper,clamp_joint_count,any_clamp,clamped_joints,l2_error_vs_gt_deg
0,-3.145120,6.532516,-9.347519,0.784576,0.335415,0.243103,2,1,"shoulder_lift;elbow_flex",9.805544
1,-1.492677,13.530823,-5.996651,-0.095654,0.456133,0.037964,2,1,"shoulder_lift;elbow_flex",13.543573
2,-0.970490,3.087860,-1.419167,0.367050,0.436090,0.808129,0,0,"",3.126963
3,-0.831029,3.980759,-5.189713,1.812019,0.337840,0.642128,0,0,"",4.938126
4,-2.837529,4.824753,-4.046242,0.255035,0.549405,1.307178,0,0,"",5.719748
5,-1.156327,6.639267,-3.899094,1.675095,0.384617,0.019055,1,1,"shoulder_lift",6.570421
6,-1.542584,2.733261,-3.312927,1.638542,0.202085,0.399584,0,0,"",3.352028
7,-1.879806,7.687775,-4.423607,1.038895,0.282752,-0.757899,1,1,"shoulder_lift",7.728000
8,-1.813689,4.560616,-0.766953,1.141804,0.558561,0.261397,0,0,"",4.861784
9,-1.834033,4.769005,-4.260429,0.818451,0.350128,-0.124514,0,0,"",5.064855
10,-1.410779,8.915642,-5.345741,0.155518,0.326588,1.023620,1,1,"shoulder_lift",9.078824
11,-1.326715,3.683731,-3.663338,0.754387,0.520403,0.952749,0,0,"",3.966518
12,-1.592023,-2.005699,-2.185829,0.321426,0.213173,1.418712,0,0,"",3.622973
13,-0.463666,4.675819,-3.199944,0.973553,0.495093,0.595371,0,0,"",4.409966
14,-2.048099,6.119659,-4.338196,-0.164627,0.391903,0.281067,1,1,"shoulder_lift",6.315199
15,-2.675277,9.714363,-5.670204,-0.225014,0.412308,0.236474,1,1,"shoulder_lift",10.133518
16,-3.365691,9.156059,-7.092415,2.305992,0.422352,0.868409,2,1,"shoulder_lift;elbow_flex",10.700022
17,-2.521691,5.988289,-1.060692,-0.652359,0.357361,-0.209100,1,1,"shoulder_lift",6.205677
18,0.004352,4.246658,-3.598160,1.149261,0.068858,0.641245,0,0,"",4.097739
19,-0.690986,4.910667,1.613182,-1.744446,0.835449,1.362157,0,0,"",6.465321
