seed,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper,clamp_joint_count,any_clamp,clamped_joints,l2_error_vs_gt_deg
0,-2.885154,6.806306,-13.802556,0.930958,0.235055,0.199387,2,1,"shoulder_lift;elbow_flex",10.163072
1,-1.388295,13.059892,-12.267705,0.253216,0.356435,-0.363011,2,1,"shoulder_lift;elbow_flex",12.070347
2,-1.105430,4.202226,-8.006894,0.778496,0.314875,0.606058,1,1,"elbow_flex",3.819741
3,-1.222220,4.619149,-10.415440,1.821034,0.250929,0.354605,1,1,"elbow_flex",6.268589
4,-2.535020,5.864953,-10.709096,0.598271,0.431193,0.930814,2,1,"shoulder_lift;elbow_flex",7.102847
5,-1.249984,6.858155,-10.409093,1.775143,0.303134,-0.094378,2,1,"shoulder_lift;elbow_flex",6.867599
6,-1.871112,3.712739,-9.521756,1.726940,0.150074,0.280672,1,1,"elbow_flex",5.565734
7,-1.831857,7.912942,-10.789746,1.501560,0.236558,-0.595332,2,1,"shoulder_lift;elbow_flex",7.767704
8,-1.650798,5.622201,-8.232198,1.302807,0.414023,0.155228,2,1,"shoulder_lift;elbow_flex",4.598571
9,-1.872621,4.852830,-9.879369,0.874004,0.252822,-0.202783,1,1,"elbow_flex",5.782170
10,-1.413087,8.616426,-11.168309,0.436245,0.222231,0.671419,2,1,"shoulder_lift;elbow_flex",8.315096
11,-1.450614,4.937745,-9.887227,1.175427,0.396431,0.688508,1,1,"elbow_flex",5.809454
12,-1.800307,1.043809,-8.888730,0.840504,0.142415,1.118823,1,1,"elbow_flex",5.714574
13,-0.878509,5.052072,-9.592625,1.185520,0.386763,0.440923,1,1,"elbow_flex",5.387540
14,-1.698606,6.648141,-10.386975,0.199112,0.280317,0.155954,2,1,"shoulder_lift;elbow_flex",6.702032
15,-2.085073,10.061998,-11.934323,0.154217,0.309891,-0.061941,2,1,"shoulder_lift;elbow_flex",9.862681
16,-3.142678,9.347245,-13.328198,2.524754,0.337610,0.662208,2,1,"shoulder_lift;elbow_flex",11.108918
17,-1.930575,6.022622,-8.389005,-0.096008,0.253195,-0.128726,2,1,"shoulder_lift;elbow_flex",4.855123
18,-0.834783,5.118234,-10.005513,1.556164,0.047611,0.218670,1,1,"elbow_flex",5.808071
19,-1.141675,5.913102,-6.547925,-0.747642,0.664932,0.904138,2,1,"shoulder_lift;elbow_flex",3.557729
