seed,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper,clamp_joint_count,any_clamp,clamped_joints,l2_error_vs_gt_deg
0,-4.448592,6.085244,-18.245267,2.021992,0.114373,0.199422,2,1,"shoulder_lift;elbow_flex",14.684508
1,-1.663272,16.500520,-13.850186,0.384583,0.385463,0.298844,2,1,"shoulder_lift;elbow_flex",15.775846
2,-1.499269,1.413285,-7.286450,1.485638,0.264237,0.716720,1,1,"elbow_flex",4.332572
3,-0.752175,3.627389,-13.077466,3.467343,0.120803,0.384902,1,1,"elbow_flex",9.144136
4,-4.822318,6.112374,-11.581548,1.498058,0.470132,2.069333,3,1,"shoulder_pan;shoulder_lift;elbow_flex",9.284785
5,-1.743041,7.336740,-11.122609,3.540730,0.260802,-0.171908,2,1,"shoulder_lift;elbow_flex",8.320455
6,-1.483050,3.350015,-11.402966,3.186871,-0.075902,0.366505,1,1,"elbow_flex",7.639943
7,-2.441771,9.297876,-13.422147,2.618710,0.072593,-0.859087,2,1,"shoulder_lift;elbow_flex",10.952743
8,-3.215705,5.432061,-8.023648,2.604038,0.439684,0.704089,2,1,"shoulder_lift;elbow_flex",5.707854
9,-2.215772,3.156472,-11.581494,2.050701,0.111725,-0.347477,1,1,"elbow_flex",7.625328
10,-1.881370,10.866578,-12.637044,0.963390,0.173684,0.632662,2,1,"shoulder_lift;elbow_flex",10.912803
11,-1.524337,4.116357,-11.761205,2.028446,0.397586,1.015792,1,1,"elbow_flex",7.701322
12,-3.210267,-4.902259,-8.501889,1.894413,-0.135606,2.131847,1,1,"elbow_flex",10.597925
13,-0.315114,4.216249,-9.579449,2.384934,0.339732,0.644300,1,1,"elbow_flex",5.550475
14,-2.723514,6.836290,-12.451329,0.645741,0.221072,0.207880,2,1,"shoulder_lift;elbow_flex",8.898054
15,-3.092391,12.727365,-14.792996,0.631558,0.312977,0.253337,2,1,"shoulder_lift;elbow_flex",13.907259
16,-4.474984,10.551461,-16.038640,4.514298,0.238436,1.516486,3,1,"shoulder_lift;elbow_flex;wrist_flex",14.789032
17,-3.820889,7.175393,-7.441220,-0.428203,0.197450,-0.281732,2,1,"shoulder_lift;elbow_flex",5.949787
18,0.383094,3.754327,-10.301068,2.150387,-0.269055,0.860429,1,1,"elbow_flex",6.126991
19,-0.485297,4.447557,-3.502087,-1.399959,0.850685,2.119780,0,0,"",3.387756
