seed,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper,clamp_joint_count,any_clamp,clamped_joints,l2_error_vs_gt_deg
0,-2.978103,6.518655,-13.992764,0.476521,0.192619,0.097812,2,1,"shoulder_lift;elbow_flex",10.258082
1,-1.348487,12.471376,-12.351521,-0.197628,0.319487,-0.457776,2,1,"shoulder_lift;elbow_flex",11.685288
2,-1.057641,4.021066,-7.993283,0.274895,0.285420,0.519253,1,1,"elbow_flex",3.715425
3,-1.149554,4.290963,-10.379414,1.325115,0.218556,0.298235,1,1,"elbow_flex",6.071183
4,-2.499934,5.396722,-10.746548,0.067494,0.381948,0.852769,2,1,"shoulder_lift;elbow_flex",6.979286
5,-1.233140,6.314141,-10.385411,1.258305,0.257429,-0.146234,2,1,"shoulder_lift;elbow_flex",6.518426
6,-1.774756,3.431955,-9.382100,1.186627,0.126203,0.189742,1,1,"elbow_flex",5.287592
7,-1.789695,7.571878,-10.728864,0.998821,0.206402,-0.599349,2,1,"shoulder_lift;elbow_flex",7.465007
8,-1.543937,5.195985,-8.373006,0.775684,0.370430,0.001847,2,1,"shoulder_lift;elbow_flex",4.411823
9,-1.890561,4.806405,-10.039273,0.435970,0.218061,-0.247873,1,1,"elbow_flex",5.891913
10,-1.398011,8.090249,-11.061314,-0.050781,0.190941,0.537685,2,1,"shoulder_lift;elbow_flex",7.921018
11,-1.470881,4.717523,-9.947102,0.653950,0.353943,0.583338,1,1,"elbow_flex",5.750033
12,-1.642425,0.546029,-8.572591,0.322945,0.115579,0.935333,1,1,"elbow_flex",5.624379
13,-0.818774,4.660791,-9.561147,0.610218,0.342972,0.389390,1,1,"elbow_flex",5.188606
14,-1.603759,6.355798,-10.379521,-0.271294,0.239598,-0.024472,2,1,"shoulder_lift;elbow_flex",6.558761
15,-2.156518,9.384095,-11.847676,-0.297932,0.262710,-0.243207,2,1,"shoulder_lift;elbow_flex",9.411102
16,-3.159837,8.709855,-13.348035,2.018185,0.290312,0.601441,2,1,"shoulder_lift;elbow_flex",10.726479
17,-1.860782,5.676568,-8.332448,-0.565105,0.220431,-0.222634,2,1,"shoulder_lift;elbow_flex",4.685688
18,-0.646256,4.544862,-9.566594,1.078793,0.031589,0.079630,1,1,"elbow_flex",5.153773
19,-1.084178,5.268174,-6.451009,-1.150295,0.609760,0.699111,2,1,"shoulder_lift;elbow_flex",3.212921
