seed,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper,clamp_joint_count,any_clamp,clamped_joints,l2_error_vs_gt_deg
0,-1.889298,6.770065,-11.425778,1.127651,0.242187,0.800696,2,1,"shoulder_lift;elbow_flex",7.826880
1,-0.268584,13.640014,-8.375249,0.265339,0.363517,0.504034,2,1,"shoulder_lift;elbow_flex",10.521945
2,0.083562,3.688743,-3.982182,0.844204,0.337005,1.197078,0,0,"",1.821633
3,0.304422,4.308677,-7.567548,2.235722,0.238096,1.124166,1,1,"elbow_flex",3.896959
4,-1.631970,5.486282,-6.777745,0.606983,0.478032,1.858110,2,1,"shoulder_lift;elbow_flex",3.972845
5,-0.089970,6.888717,-6.501584,2.166187,0.284994,0.512984,2,1,"shoulder_lift;elbow_flex",4.168498
6,-0.417199,3.142402,-5.823750,2.081799,0.092231,0.838320,1,1,"elbow_flex",2.680181
7,-0.693659,7.845092,-6.728284,1.546085,0.188600,-0.280376,2,1,"shoulder_lift;elbow_flex",4.782660
8,-0.701693,4.854065,-3.219472,1.535553,0.455135,0.671297,0,0,"",2.588939
9,-0.698140,4.781829,-6.517049,1.103901,0.246535,0.304614,1,1,"elbow_flex",2.549627
10,-0.221556,9.222992,-7.576230,0.475739,0.225917,1.553522,2,1,"shoulder_lift;elbow_flex",6.424874
11,-0.392546,4.060386,-6.299664,1.185936,0.419591,1.439295,1,1,"elbow_flex",2.736496
12,-0.408984,-1.344879,-4.604413,0.690918,0.114881,1.778093,0,0,"",5.673550
13,0.535720,5.014831,-6.060033,1.431179,0.407907,0.981272,1,1,"elbow_flex",2.634795
14,-0.764035,6.250976,-6.475324,0.023819,0.284218,0.783996,2,1,"shoulder_lift;elbow_flex",3.379319
15,-1.337576,9.762169,-7.736333,0.030438,0.306010,0.717611,2,1,"shoulder_lift;elbow_flex",6.931184
16,-2.240939,9.626365,-9.679990,2.880978,0.335243,1.329041,2,1,"shoulder_lift;elbow_flex",8.639084
17,-1.228858,5.881530,-3.482167,-0.295582,0.256461,0.244353,1,1,"shoulder_lift",2.831176
18,1.043640,4.769889,-6.138631,1.529240,-0.027737,1.090279,1,1,"elbow_flex",2.756471
19,0.358036,5.100265,-1.106725,-1.307873,0.734081,1.872755,0,0,"",4.656873
