seed,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper,clamp_joint_count,any_clamp,clamped_joints,l2_error_vs_gt_deg
0,-2.227393,6.188424,-12.295865,0.505024,0.230767,-0.015389,2,1,"shoulder_lift;elbow_flex",8.391998
1,-0.668324,12.440103,-10.559087,-0.181194,0.352622,-0.567476,2,1,"shoulder_lift;elbow_flex",10.484954
2,-0.312963,3.766542,-6.289708,0.311417,0.318964,0.384094,1,1,"elbow_flex",1.929888
3,-0.473676,3.919679,-8.658543,1.354443,0.238361,0.119271,1,1,"elbow_flex",4.284841
4,-1.770396,5.148637,-8.819760,0.075478,0.423379,0.721274,1,1,"elbow_flex",4.947118
5,-0.635587,6.131555,-8.745129,1.301006,0.295681,-0.213937,2,1,"shoulder_lift;elbow_flex",4.915694
6,-1.045032,3.133020,-7.833402,1.243611,0.149008,0.039168,1,1,"elbow_flex",3.690660
7,-1.055190,7.269197,-8.949651,1.022640,0.230261,-0.799362,2,1,"shoulder_lift;elbow_flex",5.730850
8,-0.929700,4.918603,-6.576947,0.859539,0.415720,-0.099802,1,1,"elbow_flex",2.624026
9,-1.181443,4.394204,-8.268117,0.435139,0.256211,-0.433574,1,1,"elbow_flex",3.954582
10,-0.678388,7.988061,-9.412206,-0.058018,0.214710,0.421834,2,1,"shoulder_lift;elbow_flex",6.436955
11,-0.713494,4.482843,-8.125951,0.633793,0.389359,0.456089,1,1,"elbow_flex",3.807459
12,-0.930245,0.453416,-7.004727,0.272083,0.152661,0.806889,1,1,"elbow_flex",4.463919
13,-0.110005,4.396135,-7.734738,0.670006,0.378297,0.205972,1,1,"elbow_flex",3.284689
14,-0.947165,5.974244,-8.557172,-0.302570,0.272568,-0.154533,2,1,"shoulder_lift;elbow_flex",4.654589
15,-1.483783,9.340173,-10.104543,-0.310451,0.300347,-0.313014,2,1,"shoulder_lift;elbow_flex",7.953640
16,-2.471282,8.562982,-11.722638,2.070805,0.331722,0.505325,2,1,"shoulder_lift;elbow_flex",9.156854
17,-1.176595,5.451814,-6.705670,-0.547985,0.253505,-0.350243,2,1,"shoulder_lift;elbow_flex",3.068100
18,0.046132,4.402215,-8.200871,1.031361,0.050711,-0.055476,1,1,"elbow_flex",3.729135
19,-0.433898,5.309564,-4.936314,-1.209663,0.666424,0.614759,1,1,"shoulder_lift",2.457949
